geometry,count,time
"POLYGON ((-17.78091323333333 -129.56685264, -16.67392094666666 -129.56685264, -16.67392094666666 -127.16763348, -17.78091323333333 -127.16763348, -17.78091323333333 -129.56685264))",59,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -127.16763348, -16.67392094666666 -127.16763348, -16.67392094666666 -124.76841432, -17.78091323333333 -124.76841432, -17.78091323333333 -127.16763348))",59,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -124.76841432, -16.67392094666666 -124.76841432, -16.67392094666666 -122.36919516, -17.78091323333333 -122.36919516, -17.78091323333333 -124.76841432))",59,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -122.36919516, -16.67392094666666 -122.36919516, -16.67392094666666 -119.969976, -17.78091323333333 -119.969976, -17.78091323333333 -122.36919516))",59,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -119.969976, -16.67392094666666 -119.969976, -16.67392094666666 -117.57075684, -17.78091323333333 -117.57075684, -17.78091323333333 -119.969976))",59,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -117.57075684, -16.67392094666666 -117.57075684, -16.67392094666666 -115.17153768, -17.78091323333333 -115.17153768, -17.78091323333333 -117.57075684))",59,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -115.17153768, -16.67392094666666 -115.17153768, -16.67392094666666 -112.77231852, -17.78091323333333 -112.77231852, -17.78091323333333 -115.17153768))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -112.77231852, -16.67392094666666 -112.77231852, -16.67392094666666 -110.37309936, -17.78091323333333 -110.37309936, -17.78091323333333 -112.77231852))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -110.37309936, -16.67392094666666 -110.37309936, -16.67392094666666 -107.9738802, -17.78091323333333 -107.9738802, -17.78091323333333 -110.37309936))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -107.9738802, -16.67392094666666 -107.9738802, -16.67392094666666 -105.57466104, -17.78091323333333 -105.57466104, -17.78091323333333 -107.9738802))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -105.57466104, -16.67392094666666 -105.57466104, -16.67392094666666 -103.17544188, -17.78091323333333 -103.17544188, -17.78091323333333 -105.57466104))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -103.17544188, -16.67392094666666 -103.17544188, -16.67392094666666 -100.77622272, -17.78091323333333 -100.77622272, -17.78091323333333 -103.17544188))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -100.77622272, -16.67392094666666 -100.77622272, -16.67392094666666 -98.37700356000001, -17.78091323333333 -98.37700356000001, -17.78091323333333 -100.77622272))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -98.37700356000001, -16.67392094666666 -98.37700356000001, -16.67392094666666 -95.9777844, -17.78091323333333 -95.9777844, -17.78091323333333 -98.37700356000001))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -95.9777844, -16.67392094666666 -95.9777844, -16.67392094666666 -93.57856524, -17.78091323333333 -93.57856524, -17.78091323333333 -95.9777844))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -93.57856524, -16.67392094666666 -93.57856524, -16.67392094666666 -91.17934608, -17.78091323333333 -91.17934608, -17.78091323333333 -93.57856524))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -91.17934608, -16.67392094666666 -91.17934608, -16.67392094666666 -88.78012692000001, -17.78091323333333 -88.78012692000001, -17.78091323333333 -91.17934608))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -88.78012692000001, -16.67392094666666 -88.78012692000001, -16.67392094666666 -86.38090776000001, -17.78091323333333 -86.38090776000001, -17.78091323333333 -88.78012692000001))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -86.38090776000001, -16.67392094666666 -86.38090776000001, -16.67392094666666 -83.98168860000001, -17.78091323333333 -83.98168860000001, -17.78091323333333 -86.38090776000001))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -83.98168860000001, -16.67392094666666 -83.98168860000001, -16.67392094666666 -81.58246944000001, -17.78091323333333 -81.58246944000001, -17.78091323333333 -83.98168860000001))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -81.58246944000001, -16.67392094666666 -81.58246944000001, -16.67392094666666 -79.18325028000001, -17.78091323333333 -79.18325028000001, -17.78091323333333 -81.58246944000001))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -79.18325028000001, -16.67392094666666 -79.18325028000001, -16.67392094666666 -76.78403112000001, -17.78091323333333 -76.78403112000001, -17.78091323333333 -79.18325028000001))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -76.78403112000001, -16.67392094666666 -76.78403112000001, -16.67392094666666 -74.38481196000001, -17.78091323333333 -74.38481196000001, -17.78091323333333 -76.78403112000001))",83,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -74.38481196000001, -16.67392094666666 -74.38481196000001, -16.67392094666666 -71.98559280000001, -17.78091323333333 -71.98559280000001, -17.78091323333333 -74.38481196000001))",208,2022-12-31T10:16:48.000Z
"POLYGON ((-17.78091323333333 -71.98559280000001, -16.67392094666666 -71.98559280000001, -16.67392094666666 -69.58637364000001, -17.78091323333333 -69.58637364000001, -17.78091323333333 -71.98559280000001))",322,2022-12-31T10:16:48.000Z
"POLYGON ((-17.78091323333333 -69.58637364000001, -16.67392094666666 -69.58637364000001, -16.67392094666666 -67.18715448, -17.78091323333333 -67.18715448, -17.78091323333333 -69.58637364000001))",313,2022-12-27T23:00:17.000Z
"POLYGON ((-17.78091323333333 -67.18715448, -16.67392094666666 -67.18715448, -16.67392094666666 -64.78793532, -17.78091323333333 -64.78793532, -17.78091323333333 -67.18715448))",227,2022-12-28T09:52:05.000Z
"POLYGON ((-17.78091323333333 -64.78793532, -16.67392094666666 -64.78793532, -16.67392094666666 -62.38871616000002, -17.78091323333333 -62.38871616000002, -17.78091323333333 -64.78793532))",135,2022-12-28T09:52:05.000Z
"POLYGON ((-17.78091323333333 -62.38871616000002, -16.67392094666666 -62.38871616000002, -16.67392094666666 -59.98949700000001, -17.78091323333333 -59.98949700000001, -17.78091323333333 -62.38871616000002))",169,2022-12-30T09:35:22.000Z
"POLYGON ((-17.78091323333333 -59.98949700000001, -16.67392094666666 -59.98949700000001, -16.67392094666666 -57.59027784000001, -17.78091323333333 -57.59027784000001, -17.78091323333333 -59.98949700000001))",232,2022-12-30T09:35:22.000Z
"POLYGON ((-17.78091323333333 -57.59027784000001, -16.67392094666666 -57.59027784000001, -16.67392094666666 -55.19105868000001, -17.78091323333333 -55.19105868000001, -17.78091323333333 -57.59027784000001))",210,2022-12-27T09:10:37.000Z
"POLYGON ((-17.78091323333333 -55.19105868000001, -16.67392094666666 -55.19105868000001, -16.67392094666666 -52.79183952000001, -17.78091323333333 -52.79183952000001, -17.78091323333333 -55.19105868000001))",183,2022-12-27T09:10:37.000Z
"POLYGON ((-17.78091323333333 -52.79183952000001, -16.67392094666666 -52.79183952000001, -16.67392094666666 -50.39262036000002, -17.78091323333333 -50.39262036000002, -17.78091323333333 -52.79183952000001))",203,2022-12-29T08:54:27.000Z
"POLYGON ((-17.78091323333333 -50.39262036000002, -16.67392094666666 -50.39262036000002, -16.67392094666666 -47.99340120000002, -17.78091323333333 -47.99340120000002, -17.78091323333333 -50.39262036000002))",203,2022-12-29T08:54:27.000Z
"POLYGON ((-17.78091323333333 -47.99340120000002, -16.67392094666666 -47.99340120000002, -16.67392094666666 -45.59418204000002, -17.78091323333333 -45.59418204000002, -17.78091323333333 -47.99340120000002))",141,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -45.59418204000002, -16.67392094666666 -45.59418204000002, -16.67392094666666 -43.19496288000002, -17.78091323333333 -43.19496288000002, -17.78091323333333 -45.59418204000002))",121,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -43.19496288000002, -16.67392094666666 -43.19496288000002, -16.67392094666666 -40.79574372000002, -17.78091323333333 -40.79574372000002, -17.78091323333333 -43.19496288000002))",168,2022-12-28T08:13:25.000Z
"POLYGON ((-17.78091323333333 -40.79574372000002, -16.67392094666666 -40.79574372000002, -16.67392094666666 -38.39652456000002, -17.78091323333333 -38.39652456000002, -17.78091323333333 -40.79574372000002))",219,2022-12-28T08:13:25.000Z
"POLYGON ((-17.78091323333333 -38.39652456000002, -16.67392094666666 -38.39652456000002, -16.67392094666666 -35.99730540000002, -17.78091323333333 -35.99730540000002, -17.78091323333333 -38.39652456000002))",163,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -35.99730540000002, -16.67392094666666 -35.99730540000002, -16.67392094666666 -33.59808624000001, -17.78091323333333 -33.59808624000001, -17.78091323333333 -35.99730540000002))",103,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -33.59808624000001, -16.67392094666666 -33.59808624000001, -16.67392094666666 -31.19886708000001, -17.78091323333333 -31.19886708000001, -17.78091323333333 -33.59808624000001))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -31.19886708000001, -16.67392094666666 -31.19886708000001, -16.67392094666666 -28.79964792000001, -17.78091323333333 -28.79964792000001, -17.78091323333333 -31.19886708000001))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -28.79964792000001, -16.67392094666666 -28.79964792000001, -16.67392094666666 -26.40042876000001, -17.78091323333333 -26.40042876000001, -17.78091323333333 -28.79964792000001))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -26.40042876000001, -16.67392094666666 -26.40042876000001, -16.67392094666666 -24.00120960000001, -17.78091323333333 -24.00120960000001, -17.78091323333333 -26.40042876000001))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -24.00120960000001, -16.67392094666666 -24.00120960000001, -16.67392094666666 -21.60199044000001, -17.78091323333333 -21.60199044000001, -17.78091323333333 -24.00120960000001))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -21.60199044000001, -16.67392094666666 -21.60199044000001, -16.67392094666666 -19.20277128000001, -17.78091323333333 -19.20277128000001, -17.78091323333333 -21.60199044000001))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -19.20277128000001, -16.67392094666666 -19.20277128000001, -16.67392094666666 -16.80355212000001, -17.78091323333333 -16.80355212000001, -17.78091323333333 -19.20277128000001))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -16.80355212000001, -16.67392094666666 -16.80355212000001, -16.67392094666666 -14.40433296, -17.78091323333333 -14.40433296, -17.78091323333333 -16.80355212000001))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -14.40433296, -16.67392094666666 -14.40433296, -16.67392094666666 -12.0051138, -17.78091323333333 -12.0051138, -17.78091323333333 -14.40433296))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -12.0051138, -16.67392094666666 -12.0051138, -16.67392094666666 -9.605894640000002, -17.78091323333333 -9.605894640000002, -17.78091323333333 -12.0051138))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -9.605894640000002, -16.67392094666666 -9.605894640000002, -16.67392094666666 -7.206675480000001, -17.78091323333333 -7.206675480000001, -17.78091323333333 -9.605894640000002))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -7.206675480000001, -16.67392094666666 -7.206675480000001, -16.67392094666666 -4.80745632, -17.78091323333333 -4.80745632, -17.78091323333333 -7.206675480000001))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -4.80745632, -16.67392094666666 -4.80745632, -16.67392094666666 -2.408237159999999, -17.78091323333333 -2.408237159999999, -17.78091323333333 -4.80745632))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -2.408237159999999, -16.67392094666666 -2.408237159999999, -16.67392094666666 -0.00901800000002595, -17.78091323333333 -0.00901800000002595, -17.78091323333333 -2.408237159999999))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 -0.00901800000002595, -16.67392094666666 -0.00901800000002595, -16.67392094666666 2.390201159999975, -17.78091323333333 2.390201159999975, -17.78091323333333 -0.00901800000002595))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 2.390201159999975, -16.67392094666666 2.390201159999975, -16.67392094666666 4.789420319999977, -17.78091323333333 4.789420319999977, -17.78091323333333 2.390201159999975))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 4.789420319999977, -16.67392094666666 4.789420319999977, -16.67392094666666 7.188639479999978, -17.78091323333333 7.188639479999978, -17.78091323333333 4.789420319999977))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 7.188639479999978, -16.67392094666666 7.188639479999978, -16.67392094666666 9.587858639999979, -17.78091323333333 9.587858639999979, -17.78091323333333 7.188639479999978))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 9.587858639999979, -16.67392094666666 9.587858639999979, -16.67392094666666 11.98707779999998, -17.78091323333333 11.98707779999998, -17.78091323333333 9.587858639999979))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 11.98707779999998, -16.67392094666666 11.98707779999998, -16.67392094666666 14.38629695999998, -17.78091323333333 14.38629695999998, -17.78091323333333 11.98707779999998))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 14.38629695999998, -16.67392094666666 14.38629695999998, -16.67392094666666 16.78551611999998, -17.78091323333333 16.78551611999998, -17.78091323333333 14.38629695999998))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 16.78551611999998, -16.67392094666666 16.78551611999998, -16.67392094666666 19.18473527999998, -17.78091323333333 19.18473527999998, -17.78091323333333 16.78551611999998))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 19.18473527999998, -16.67392094666666 19.18473527999998, -16.67392094666666 21.58395443999999, -17.78091323333333 21.58395443999999, -17.78091323333333 19.18473527999998))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 21.58395443999999, -16.67392094666666 21.58395443999999, -16.67392094666666 23.98317359999999, -17.78091323333333 23.98317359999999, -17.78091323333333 21.58395443999999))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 23.98317359999999, -16.67392094666666 23.98317359999999, -16.67392094666666 26.38239275999999, -17.78091323333333 26.38239275999999, -17.78091323333333 23.98317359999999))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 26.38239275999999, -16.67392094666666 26.38239275999999, -16.67392094666666 28.78161191999999, -17.78091323333333 28.78161191999999, -17.78091323333333 26.38239275999999))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 28.78161191999999, -16.67392094666666 28.78161191999999, -16.67392094666666 31.18083107999999, -17.78091323333333 31.18083107999999, -17.78091323333333 28.78161191999999))",81,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 31.18083107999999, -16.67392094666666 31.18083107999999, -16.67392094666666 33.58005023999999, -17.78091323333333 33.58005023999999, -17.78091323333333 31.18083107999999))",171,2022-12-28T03:16:54.000Z
"POLYGON ((-17.78091323333333 33.58005023999999, -16.67392094666666 33.58005023999999, -16.67392094666666 35.97926939999999, -17.78091323333333 35.97926939999999, -17.78091323333333 33.58005023999999))",201,2022-12-28T03:16:54.000Z
"POLYGON ((-17.78091323333333 35.97926939999999, -16.67392094666666 35.97926939999999, -16.67392094666666 38.37848855999999, -17.78091323333333 38.37848855999999, -17.78091323333333 35.97926939999999))",199,2022-12-30T03:00:37.000Z
"POLYGON ((-17.78091323333333 38.37848855999999, -16.67392094666666 38.37848855999999, -16.67392094666666 40.77770772, -17.78091323333333 40.77770772, -17.78091323333333 38.37848855999999))",170,2022-12-30T03:00:37.000Z
"POLYGON ((-17.78091323333333 40.77770772, -16.67392094666666 40.77770772, -16.67392094666666 43.17692688, -17.78091323333333 43.17692688, -17.78091323333333 40.77770772))",168,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 43.17692688, -16.67392094666666 43.17692688, -16.67392094666666 45.57614604, -17.78091323333333 45.57614604, -17.78091323333333 43.17692688))",192,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 45.57614604, -16.67392094666666 45.57614604, -16.67392094666666 47.9753652, -17.78091323333333 47.9753652, -17.78091323333333 45.57614604))",188,2022-12-29T02:19:40.000Z
"POLYGON ((-17.78091323333333 47.9753652, -16.67392094666666 47.9753652, -16.67392094666666 50.37458436, -17.78091323333333 50.37458436, -17.78091323333333 47.9753652))",190,2022-12-29T02:19:15.000Z
"POLYGON ((-17.78091323333333 50.37458436, -16.67392094666666 50.37458436, -16.67392094666666 52.77380351999997, -17.78091323333333 52.77380351999997, -17.78091323333333 50.37458436))",197,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 52.77380351999997, -16.67392094666666 52.77380351999997, -16.67392094666666 55.17302267999997, -17.78091323333333 55.17302267999997, -17.78091323333333 52.77380351999997))",152,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 55.17302267999997, -16.67392094666666 55.17302267999997, -16.67392094666666 57.57224183999998, -17.78091323333333 57.57224183999998, -17.78091323333333 55.17302267999997))",122,2022-12-27T06:32:32.000Z
"POLYGON ((-17.78091323333333 57.57224183999998, -16.67392094666666 57.57224183999998, -16.67392094666666 59.97146099999998, -17.78091323333333 59.97146099999998, -17.78091323333333 57.57224183999998))",81,2022-12-27T06:32:32.000Z
