geometry,count
"POLYGON ((8.786901646666664 -136.76451012, 9.893893933333331 -136.76451012, 9.893893933333331 -134.36529096, 8.786901646666664 -134.36529096, 8.786901646666664 -136.76451012))",0
"POLYGON ((8.786901646666664 -134.36529096, 9.893893933333331 -134.36529096, 9.893893933333331 -131.9660718, 8.786901646666664 -131.9660718, 8.786901646666664 -134.36529096))",0
"POLYGON ((8.786901646666664 -131.9660718, 9.893893933333331 -131.9660718, 9.893893933333331 -129.56685264, 8.786901646666664 -129.56685264, 8.786901646666664 -131.9660718))",0
"POLYGON ((8.786901646666664 -129.56685264, 9.893893933333331 -129.56685264, 9.893893933333331 -127.16763348, 8.786901646666664 -127.16763348, 8.786901646666664 -129.56685264))",0
"POLYGON ((8.786901646666664 -127.16763348, 9.893893933333331 -127.16763348, 9.893893933333331 -124.76841432, 8.786901646666664 -124.76841432, 8.786901646666664 -127.16763348))",0
"POLYGON ((8.786901646666664 -124.76841432, 9.893893933333331 -124.76841432, 9.893893933333331 -122.36919516, 8.786901646666664 -122.36919516, 8.786901646666664 -124.76841432))",0
"POLYGON ((8.786901646666664 -122.36919516, 9.893893933333331 -122.36919516, 9.893893933333331 -119.969976, 8.786901646666664 -119.969976, 8.786901646666664 -122.36919516))",0
"POLYGON ((8.786901646666664 -119.969976, 9.893893933333331 -119.969976, 9.893893933333331 -117.57075684, 8.786901646666664 -117.57075684, 8.786901646666664 -119.969976))",0
"POLYGON ((8.786901646666664 -117.57075684, 9.893893933333331 -117.57075684, 9.893893933333331 -115.17153768, 8.786901646666664 -115.17153768, 8.786901646666664 -117.57075684))",0
"POLYGON ((8.786901646666664 -115.17153768, 9.893893933333331 -115.17153768, 9.893893933333331 -112.77231852, 8.786901646666664 -112.77231852, 8.786901646666664 -115.17153768))",0
"POLYGON ((8.786901646666664 -112.77231852, 9.893893933333331 -112.77231852, 9.893893933333331 -110.37309936, 8.786901646666664 -110.37309936, 8.786901646666664 -112.77231852))",0
"POLYGON ((8.786901646666664 -110.37309936, 9.893893933333331 -110.37309936, 9.893893933333331 -107.9738802, 8.786901646666664 -107.9738802, 8.786901646666664 -110.37309936))",0
"POLYGON ((8.786901646666664 -107.9738802, 9.893893933333331 -107.9738802, 9.893893933333331 -105.57466104, 8.786901646666664 -105.57466104, 8.786901646666664 -107.9738802))",0
"POLYGON ((8.786901646666664 -105.57466104, 9.893893933333331 -105.57466104, 9.893893933333331 -103.17544188, 8.786901646666664 -103.17544188, 8.786901646666664 -105.57466104))",0
"POLYGON ((8.786901646666664 -103.17544188, 9.893893933333331 -103.17544188, 9.893893933333331 -100.77622272, 8.786901646666664 -100.77622272, 8.786901646666664 -103.17544188))",0
"POLYGON ((8.786901646666664 -100.77622272, 9.893893933333331 -100.77622272, 9.893893933333331 -98.37700356000001, 8.786901646666664 -98.37700356000001, 8.786901646666664 -100.77622272))",0
"POLYGON ((8.786901646666664 -98.37700356000001, 9.893893933333331 -98.37700356000001, 9.893893933333331 -95.9777844, 8.786901646666664 -95.9777844, 8.786901646666664 -98.37700356000001))",0
"POLYGON ((8.786901646666664 -95.9777844, 9.893893933333331 -95.9777844, 9.893893933333331 -93.57856524, 8.786901646666664 -93.57856524, 8.786901646666664 -95.9777844))",0
"POLYGON ((8.786901646666664 -93.57856524, 9.893893933333331 -93.57856524, 9.893893933333331 -91.17934608, 8.786901646666664 -91.17934608, 8.786901646666664 -93.57856524))",28
"POLYGON ((8.786901646666664 -91.17934608, 9.893893933333331 -91.17934608, 9.893893933333331 -88.78012692000001, 8.786901646666664 -88.78012692000001, 8.786901646666664 -91.17934608))",59
"POLYGON ((8.786901646666664 -88.78012692000001, 9.893893933333331 -88.78012692000001, 9.893893933333331 -86.38090776000001, 8.786901646666664 -86.38090776000001, 8.786901646666664 -88.78012692000001))",140
"POLYGON ((8.786901646666664 -86.38090776000001, 9.893893933333331 -86.38090776000001, 9.893893933333331 -83.98168860000001, 8.786901646666664 -83.98168860000001, 8.786901646666664 -86.38090776000001))",189
"POLYGON ((8.786901646666664 -83.98168860000001, 9.893893933333331 -83.98168860000001, 9.893893933333331 -81.58246944000001, 8.786901646666664 -81.58246944000001, 8.786901646666664 -83.98168860000001))",135
"POLYGON ((8.786901646666664 -81.58246944000001, 9.893893933333331 -81.58246944000001, 9.893893933333331 -79.18325028000001, 8.786901646666664 -79.18325028000001, 8.786901646666664 -81.58246944000001))",85
"POLYGON ((8.786901646666664 -79.18325028000001, 9.893893933333331 -79.18325028000001, 9.893893933333331 -76.78403112000001, 8.786901646666664 -76.78403112000001, 8.786901646666664 -79.18325028000001))",146
"POLYGON ((8.786901646666664 -76.78403112000001, 9.893893933333331 -76.78403112000001, 9.893893933333331 -74.38481196000001, 8.786901646666664 -74.38481196000001, 8.786901646666664 -76.78403112000001))",237
"POLYGON ((8.786901646666664 -74.38481196000001, 9.893893933333331 -74.38481196000001, 9.893893933333331 -71.98559280000001, 8.786901646666664 -71.98559280000001, 8.786901646666664 -74.38481196000001))",283
"POLYGON ((8.786901646666664 -71.98559280000001, 9.893893933333331 -71.98559280000001, 9.893893933333331 -69.58637364000001, 8.786901646666664 -69.58637364000001, 8.786901646666664 -71.98559280000001))",79
"POLYGON ((8.786901646666664 -69.58637364000001, 9.893893933333331 -69.58637364000001, 9.893893933333331 -67.18715448, 8.786901646666664 -67.18715448, 8.786901646666664 -69.58637364000001))",4
"POLYGON ((8.786901646666664 -67.18715448, 9.893893933333331 -67.18715448, 9.893893933333331 -64.78793532, 8.786901646666664 -64.78793532, 8.786901646666664 -67.18715448))",80
"POLYGON ((8.786901646666664 -64.78793532, 9.893893933333331 -64.78793532, 9.893893933333331 -62.38871616000002, 8.786901646666664 -62.38871616000002, 8.786901646666664 -64.78793532))",137
"POLYGON ((8.786901646666664 -62.38871616000002, 9.893893933333331 -62.38871616000002, 9.893893933333331 -59.98949700000001, 8.786901646666664 -59.98949700000001, 8.786901646666664 -62.38871616000002))",261
"POLYGON ((8.786901646666664 -59.98949700000001, 9.893893933333331 -59.98949700000001, 9.893893933333331 -57.59027784000001, 8.786901646666664 -57.59027784000001, 8.786901646666664 -59.98949700000001))",179
"POLYGON ((8.786901646666664 -57.59027784000001, 9.893893933333331 -57.59027784000001, 9.893893933333331 -55.19105868000001, 8.786901646666664 -55.19105868000001, 8.786901646666664 -57.59027784000001))",61
"POLYGON ((8.786901646666664 -55.19105868000001, 9.893893933333331 -55.19105868000001, 9.893893933333331 -52.79183952000001, 8.786901646666664 -52.79183952000001, 8.786901646666664 -55.19105868000001))",89
"POLYGON ((8.786901646666664 -52.79183952000001, 9.893893933333331 -52.79183952000001, 9.893893933333331 -50.39262036000002, 8.786901646666664 -50.39262036000002, 8.786901646666664 -52.79183952000001))",58
"POLYGON ((8.786901646666664 -50.39262036000002, 9.893893933333331 -50.39262036000002, 9.893893933333331 -47.99340120000002, 8.786901646666664 -47.99340120000002, 8.786901646666664 -50.39262036000002))",0
"POLYGON ((8.786901646666664 -47.99340120000002, 9.893893933333331 -47.99340120000002, 9.893893933333331 -45.59418204000002, 8.786901646666664 -45.59418204000002, 8.786901646666664 -47.99340120000002))",0
"POLYGON ((8.786901646666664 -45.59418204000002, 9.893893933333331 -45.59418204000002, 9.893893933333331 -43.19496288000002, 8.786901646666664 -43.19496288000002, 8.786901646666664 -45.59418204000002))",0
"POLYGON ((8.786901646666664 -43.19496288000002, 9.893893933333331 -43.19496288000002, 9.893893933333331 -40.79574372000002, 8.786901646666664 -40.79574372000002, 8.786901646666664 -43.19496288000002))",0
"POLYGON ((8.786901646666664 -40.79574372000002, 9.893893933333331 -40.79574372000002, 9.893893933333331 -38.39652456000002, 8.786901646666664 -38.39652456000002, 8.786901646666664 -40.79574372000002))",0
"POLYGON ((8.786901646666664 -38.39652456000002, 9.893893933333331 -38.39652456000002, 9.893893933333331 -35.99730540000002, 8.786901646666664 -35.99730540000002, 8.786901646666664 -38.39652456000002))",0
"POLYGON ((8.786901646666664 -35.99730540000002, 9.893893933333331 -35.99730540000002, 9.893893933333331 -33.59808624000001, 8.786901646666664 -33.59808624000001, 8.786901646666664 -35.99730540000002))",0
"POLYGON ((8.786901646666664 -33.59808624000001, 9.893893933333331 -33.59808624000001, 9.893893933333331 -31.19886708000001, 8.786901646666664 -31.19886708000001, 8.786901646666664 -33.59808624000001))",0
"POLYGON ((8.786901646666664 -31.19886708000001, 9.893893933333331 -31.19886708000001, 9.893893933333331 -28.79964792000001, 8.786901646666664 -28.79964792000001, 8.786901646666664 -31.19886708000001))",0
"POLYGON ((8.786901646666664 -28.79964792000001, 9.893893933333331 -28.79964792000001, 9.893893933333331 -26.40042876000001, 8.786901646666664 -26.40042876000001, 8.786901646666664 -28.79964792000001))",0
"POLYGON ((8.786901646666664 -26.40042876000001, 9.893893933333331 -26.40042876000001, 9.893893933333331 -24.00120960000001, 8.786901646666664 -24.00120960000001, 8.786901646666664 -26.40042876000001))",0
"POLYGON ((8.786901646666664 -24.00120960000001, 9.893893933333331 -24.00120960000001, 9.893893933333331 -21.60199044000001, 8.786901646666664 -21.60199044000001, 8.786901646666664 -24.00120960000001))",0
"POLYGON ((8.786901646666664 -21.60199044000001, 9.893893933333331 -21.60199044000001, 9.893893933333331 -19.20277128000001, 8.786901646666664 -19.20277128000001, 8.786901646666664 -21.60199044000001))",0
"POLYGON ((8.786901646666664 -19.20277128000001, 9.893893933333331 -19.20277128000001, 9.893893933333331 -16.80355212000001, 8.786901646666664 -16.80355212000001, 8.786901646666664 -19.20277128000001))",118
"POLYGON ((8.786901646666664 -16.80355212000001, 9.893893933333331 -16.80355212000001, 9.893893933333331 -14.40433296, 8.786901646666664 -14.40433296, 8.786901646666664 -16.80355212000001))",176
"POLYGON ((8.786901646666664 -14.40433296, 9.893893933333331 -14.40433296, 9.893893933333331 -12.0051138, 8.786901646666664 -12.0051138, 8.786901646666664 -14.40433296))",85
"POLYGON ((8.786901646666664 -12.0051138, 9.893893933333331 -12.0051138, 9.893893933333331 -9.605894640000002, 8.786901646666664 -9.605894640000002, 8.786901646666664 -12.0051138))",117
"POLYGON ((8.786901646666664 -9.605894640000002, 9.893893933333331 -9.605894640000002, 9.893893933333331 -7.206675480000001, 8.786901646666664 -7.206675480000001, 8.786901646666664 -9.605894640000002))",118
"POLYGON ((8.786901646666664 -7.206675480000001, 9.893893933333331 -7.206675480000001, 9.893893933333331 -4.80745632, 8.786901646666664 -4.80745632, 8.786901646666664 -7.206675480000001))",120
"POLYGON ((8.786901646666664 -4.80745632, 9.893893933333331 -4.80745632, 9.893893933333331 -2.408237159999999, 8.786901646666664 -2.408237159999999, 8.786901646666664 -4.80745632))",178
"POLYGON ((8.786901646666664 -2.408237159999999, 9.893893933333331 -2.408237159999999, 9.893893933333331 -0.00901800000002595, 8.786901646666664 -0.00901800000002595, 8.786901646666664 -2.408237159999999))",180
"POLYGON ((8.786901646666664 -0.00901800000002595, 9.893893933333331 -0.00901800000002595, 9.893893933333331 2.390201159999975, 8.786901646666664 2.390201159999975, 8.786901646666664 -0.00901800000002595))",92
"POLYGON ((8.786901646666664 2.390201159999975, 9.893893933333331 2.390201159999975, 9.893893933333331 4.789420319999977, 8.786901646666664 4.789420319999977, 8.786901646666664 2.390201159999975))",120
"POLYGON ((8.786901646666664 4.789420319999977, 9.893893933333331 4.789420319999977, 9.893893933333331 7.188639479999978, 8.786901646666664 7.188639479999978, 8.786901646666664 4.789420319999977))",118
"POLYGON ((8.786901646666664 7.188639479999978, 9.893893933333331 7.188639479999978, 9.893893933333331 9.587858639999979, 8.786901646666664 9.587858639999979, 8.786901646666664 7.188639479999978))",117
"POLYGON ((8.786901646666664 9.587858639999979, 9.893893933333331 9.587858639999979, 9.893893933333331 11.98707779999998, 8.786901646666664 11.98707779999998, 8.786901646666664 9.587858639999979))",215
"POLYGON ((8.786901646666664 11.98707779999998, 9.893893933333331 11.98707779999998, 9.893893933333331 14.38629695999998, 8.786901646666664 14.38629695999998, 8.786901646666664 11.98707779999998))",255
"POLYGON ((8.786901646666664 14.38629695999998, 9.893893933333331 14.38629695999998, 9.893893933333331 16.78551611999998, 8.786901646666664 16.78551611999998, 8.786901646666664 14.38629695999998))",148
"POLYGON ((8.786901646666664 16.78551611999998, 9.893893933333331 16.78551611999998, 9.893893933333331 19.18473527999998, 8.786901646666664 19.18473527999998, 8.786901646666664 16.78551611999998))",86
"POLYGON ((8.786901646666664 19.18473527999998, 9.893893933333331 19.18473527999998, 9.893893933333331 21.58395443999999, 8.786901646666664 21.58395443999999, 8.786901646666664 19.18473527999998))",86
"POLYGON ((8.786901646666664 21.58395443999999, 9.893893933333331 21.58395443999999, 9.893893933333331 23.98317359999999, 8.786901646666664 23.98317359999999, 8.786901646666664 21.58395443999999))",84
"POLYGON ((8.786901646666664 23.98317359999999, 9.893893933333331 23.98317359999999, 9.893893933333331 26.38239275999999, 8.786901646666664 26.38239275999999, 8.786901646666664 23.98317359999999))",42
"POLYGON ((8.786901646666664 26.38239275999999, 9.893893933333331 26.38239275999999, 9.893893933333331 28.78161191999999, 8.786901646666664 28.78161191999999, 8.786901646666664 26.38239275999999))",29
"POLYGON ((8.786901646666664 28.78161191999999, 9.893893933333331 28.78161191999999, 9.893893933333331 31.18083107999999, 8.786901646666664 31.18083107999999, 8.786901646666664 28.78161191999999))",57
"POLYGON ((8.786901646666664 31.18083107999999, 9.893893933333331 31.18083107999999, 9.893893933333331 33.58005023999999, 8.786901646666664 33.58005023999999, 8.786901646666664 31.18083107999999))",86
"POLYGON ((8.786901646666664 33.58005023999999, 9.893893933333331 33.58005023999999, 9.893893933333331 35.97926939999999, 8.786901646666664 35.97926939999999, 8.786901646666664 33.58005023999999))",105
"POLYGON ((8.786901646666664 35.97926939999999, 9.893893933333331 35.97926939999999, 9.893893933333331 38.37848855999999, 8.786901646666664 38.37848855999999, 8.786901646666664 35.97926939999999))",110
"POLYGON ((8.786901646666664 38.37848855999999, 9.893893933333331 38.37848855999999, 9.893893933333331 40.77770772, 8.786901646666664 40.77770772, 8.786901646666664 38.37848855999999))",200
"POLYGON ((8.786901646666664 40.77770772, 9.893893933333331 40.77770772, 9.893893933333331 43.17692688, 8.786901646666664 43.17692688, 8.786901646666664 40.77770772))",223
"POLYGON ((8.786901646666664 43.17692688, 9.893893933333331 43.17692688, 9.893893933333331 45.57614604, 8.786901646666664 45.57614604, 8.786901646666664 43.17692688))",109
"POLYGON ((8.786901646666664 45.57614604, 9.893893933333331 45.57614604, 9.893893933333331 47.9753652, 8.786901646666664 47.9753652, 8.786901646666664 45.57614604))",112
"POLYGON ((8.786901646666664 47.9753652, 9.893893933333331 47.9753652, 9.893893933333331 50.37458436, 8.786901646666664 50.37458436, 8.786901646666664 47.9753652))",118
"POLYGON ((8.786901646666664 50.37458436, 9.893893933333331 50.37458436, 9.893893933333331 52.77380351999997, 8.786901646666664 52.77380351999997, 8.786901646666664 50.37458436))",85
"POLYGON ((8.786901646666664 52.77380351999997, 9.893893933333331 52.77380351999997, 9.893893933333331 55.17302267999997, 8.786901646666664 55.17302267999997, 8.786901646666664 52.77380351999997))",54
"POLYGON ((8.786901646666664 55.17302267999997, 9.893893933333331 55.17302267999997, 9.893893933333331 57.57224183999998, 8.786901646666664 57.57224183999998, 8.786901646666664 55.17302267999997))",0
"POLYGON ((8.786901646666664 57.57224183999998, 9.893893933333331 57.57224183999998, 9.893893933333331 59.97146099999998, 8.786901646666664 59.97146099999998, 8.786901646666664 57.57224183999998))",0
"POLYGON ((8.786901646666664 59.97146099999998, 9.893893933333331 59.97146099999998, 9.893893933333331 62.37068015999998, 8.786901646666664 62.37068015999998, 8.786901646666664 59.97146099999998))",0
"POLYGON ((8.786901646666664 62.37068015999998, 9.893893933333331 62.37068015999998, 9.893893933333331 64.76989931999998, 8.786901646666664 64.76989931999998, 8.786901646666664 62.37068015999998))",0
