"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath"
"S1A_IW_SLC__1SDV_20231105T071509_20231105T071535_051078_0628CC_1988","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","1137","2023-11-05T07:15:35.954016Z","2023-11-05T07:15:09.007Z","SLC","2023-11-05T07:15:09.007Z","2023-11-05T07:15:35.954Z","-12.465","167.9311","-13.53612","166.980209","-13.011023","169.261353","-11.910157","166.608047","-11.391843","168.873672","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T071509_20231105T071535_051078_0628CC_1988.zip","7290.676958084106","","","0","S1A_IWDV_1137_1143_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T071444_20231105T071511_051078_0628CC_73EA","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","1132","2023-11-05T07:15:11.127007Z","2023-11-05T07:14:44.188Z","SLC","2023-11-05T07:14:44.188Z","2023-11-05T07:15:11.127Z","-13.9596","168.2841","-15.032975","167.328186","-14.501394","169.625504","-13.40827","166.950729","-12.883716","169.230576","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T071444_20231105T071511_051078_0628CC_73EA.zip","7290.844989776611","","","0","S1A_IWDV_1132_1138_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T071419_20231105T071446_051078_0628CC_80B5","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","1127","2023-11-05T07:14:46.304109Z","2023-11-05T07:14:19.361Z","SLC","2023-11-05T07:14:19.361Z","2023-11-05T07:14:46.304Z","-15.4535","168.6433","-16.529556","167.681747","-15.991246","169.99707","-14.905436","167.298325","-14.374416","169.594193","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T071419_20231105T071446_051078_0628CC_80B5.zip","7290.94536781311","","","0","S1A_IWDV_1127_1133_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T071354_20231105T071421_051078_0628CC_7EFE","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","1122","2023-11-05T07:14:21.477100Z","2023-11-05T07:13:54.532Z","SLC","2023-11-05T07:13:54.532Z","2023-11-05T07:14:21.477Z","-16.9467","169.0091","-18.025421","168.041229","-17.480122","170.37648","-16.402084","167.651398","-15.864358","169.965118","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T071354_20231105T071421_051078_0628CC_7EFE.zip","7290.967451095581","","","0","S1A_IWDV_1122_1128_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T071328_20231105T071356_051078_0628CC_393A","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","1117","2023-11-05T07:13:56.652147Z","2023-11-05T07:13:28.764Z","SLC","2023-11-05T07:13:28.764Z","2023-11-05T07:13:56.652Z","-18.467","169.3892","-19.576918","168.421112","-19.024069","170.779099","-17.897776","168.0103","-17.353085","170.343781","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T071328_20231105T071356_051078_0628CC_393A.zip","7533.587118148804","","","0","S1A_IWDV_1117_1123_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T071301_20231105T071330_051078_0628CC_C0E0","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","1112","2023-11-05T07:13:30.992637Z","2023-11-05T07:13:01.172Z","SLC","2023-11-05T07:13:01.172Z","2023-11-05T07:13:30.992Z","-20.066","169.7979","-21.237013","168.836212","-20.675722","171.220963","-19.442801","168.38797","-18.890615","170.743912","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T071301_20231105T071330_051078_0628CC_C0E0.zip","8100.705779075623","","","0","S1A_IWDV_1112_1118_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T071217_20231105T071252_051078_0628CB_D265","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","1103","2023-11-05T07:12:52.365963Z","2023-11-05T07:12:17.045Z","SLC","2023-11-05T07:12:17.045Z","2023-11-05T07:12:52.365Z","-22.5431","170.4739","-23.880068","169.559998","-23.312614","171.956787","-21.757652","169.009949","-21.20162","171.36824","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T071217_20231105T071252_051078_0628CB_D265.zip","9461.825328826904","","","0","S1A_IWDH_1103_1110_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T070859_20231105T070925_051078_0628CA_8A63","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","1063","2023-11-05T07:09:25.520461Z","2023-11-05T07:08:59.404Z","SLC","2023-11-05T07:08:59.404Z","2023-11-05T07:09:25.520Z","-34.597","174.1836","-35.685665","173.107559","-35.042072","175.787918","-34.13015","172.598999","-33.499058","175.229233","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T070859_20231105T070925_051078_0628CA_8A63.zip","7001.577182769775","","","0","S1A_IWDV_1063_1069_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T070834_20231105T070901_051078_0628CA_8BCF","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","1058","2023-11-05T07:09:01.534174Z","2023-11-05T07:08:34.575Z","SLC","2023-11-05T07:08:34.575Z","2023-11-05T07:09:01.534Z","-36.0442","174.6915","-37.162331","173.608383","-36.506168","176.33963","-35.558914","173.065414","-34.916382","175.741486","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T070834_20231105T070901_051078_0628CA_8BCF.zip","7243.163631439209","","","0","S1A_IWDV_1058_1064_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T070809_20231105T070836_051078_0628CA_4CBF","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","1053","2023-11-05T07:08:36.703055Z","2023-11-05T07:08:09.758Z","SLC","2023-11-05T07:08:09.758Z","2023-11-05T07:08:36.703Z","-37.5133","175.2279","-38.635738","174.128235","-37.966335","176.913437","-37.035694","173.565628","-36.380711","176.291992","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T070809_20231105T070836_051078_0628CA_4CBF.zip","7243.6214809417725","","","0","S1A_IWDV_1053_1059_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T070743_20231105T070811_051078_0628CA_9B2C","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","1048","2023-11-05T07:08:11.878101Z","2023-11-05T07:07:43.986Z","SLC","2023-11-05T07:07:43.986Z","2023-11-05T07:08:11.878Z","-39.0053","175.806","-40.160328","174.702255","-39.477398","177.541595","-38.506939","174.096542","-37.839832","176.871048","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T070743_20231105T070811_051078_0628CA_9B2C.zip","7485.892855644226","","","0","S1A_IWDV_1048_1054_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T070716_20231105T070746_051078_0628CA_3153","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","1043","2023-11-05T07:07:46.228869Z","2023-11-05T07:07:16.398Z","SLC","2023-11-05T07:07:16.398Z","2023-11-05T07:07:46.228Z","-40.5772","176.4177","-41.795742","175.313736","-41.094791","178.228714","-40.030838","174.637955","-39.347977","177.478455","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T070716_20231105T070746_051078_0628CA_3153.zip","8048.268065452576","","","0","S1A_IWDV_1043_1049_051078_081","","","","","","","","","","",""
"S1A_WV_SLC__1SSV_20231105T065746_20231105T070651_051078_0628C9_C201","Sentinel-1A","C-SAR","WV","Wave Mode. Low data rate and 5 m x 20 m spatial resolution. Sampled images of 20 km x 20 km at 100 km intervals along the orbit. The Wave mode at VV polarization is the default mode for acquiring data over open ocean.","51078","81","929","2023-11-05T07:06:51.083856Z","2023-11-05T06:57:46.227Z","SLC","2023-11-05T06:57:46.227Z","2023-11-05T07:06:51.083Z","-73.6966","-154.3081","-73.826508","-154.347015","-73.702766","-153.845917","-73.6894","-154.769821","-73.566643","-154.269943","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_WV_SLC__1SSV_20231105T065746_20231105T070651_051078_0628C9_C201.zip","3405.9444913864136","","","0","S1A_WVSV_0929_1038_051078_081","","","","","","","","","","",""
"S1A_WV_SLC__1SSV_20231105T062918_20231105T064937_051078_0628C8_35F5","Sentinel-1A","C-SAR","WV","Wave Mode. Low data rate and 5 m x 20 m spatial resolution. Sampled images of 20 km x 20 km at 100 km intervals along the orbit. The Wave mode at VV polarization is the default mode for acquiring data over open ocean.","51078","81","587","2023-11-05T06:49:37.512922Z","2023-11-05T06:29:18.907Z","SLC","2023-11-05T06:29:18.907Z","2023-11-05T06:49:37.512Z","1.5751","-9.2743","1.646123","-9.164933","1.684771","-9.346065","1.465358","-9.202553","1.504037","-9.383698","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_WV_SLC__1SSV_20231105T062918_20231105T064937_051078_0628C8_35F5.zip","7901.4140729904175","","","0","S1A_WVSV_0587_0831_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T062126_20231105T062150_051078_0628C5_E281","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","493","2023-11-05T06:21:50.715827Z","2023-11-05T06:21:26.380Z","SLC","2023-11-05T06:21:26.380Z","2023-11-05T06:21:50.715Z","29.8692","-5.5351","30.38945","-4.061134","30.801809","-6.708008","28.922422","-4.388089","29.337126","-6.994618","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T062126_20231105T062150_051078_0628C5_E281.zip","7009.159867286682","","","0","S1A_IWDV_0493_0498_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T062100_20231105T062128_051078_0628C5_FDF1","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","488","2023-11-05T06:21:28.651486Z","2023-11-05T06:21:00.695Z","SLC","2023-11-05T06:21:00.695Z","2023-11-05T06:21:28.651Z","31.3103","-5.2515","31.940981","-3.735106","32.349083","-6.417746","30.256447","-4.115295","30.66707","-6.748347","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T062100_20231105T062128_051078_0628C5_FDF1.zip","8185.364378929138","","","0","S1A_IWDV_0487_0494_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T062035_20231105T062102_051078_0628C5_0771","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","483","2023-11-05T06:21:02.860421Z","2023-11-05T06:20:35.868Z","SLC","2023-11-05T06:20:35.868Z","2023-11-05T06:21:02.860Z","32.8322","-4.9131","33.433292","-3.37332","33.84087","-6.11147","31.807604","-3.746483","32.217396","-6.43287","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T062035_20231105T062102_051078_0628C5_0771.zip","7885.559337615967","","","0","S1A_IWDV_0483_0488_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T062011_20231105T062038_051078_0628C5_CFC7","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","478","2023-11-05T06:20:38.033412Z","2023-11-05T06:20:11.046Z","SLC","2023-11-05T06:20:11.046Z","2023-11-05T06:20:38.033Z","34.3248","-4.5801","34.925301","-3.009389","35.332249","-5.805161","33.300648","-3.389076","33.709576","-6.129044","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T062011_20231105T062038_051078_0628C5_CFC7.zip","7885.603434562683","","","0","S1A_IWDV_0477_0484_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061946_20231105T062013_051078_0628C5_C212","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","473","2023-11-05T06:20:13.212569Z","2023-11-05T06:19:46.225Z","SLC","2023-11-05T06:19:46.225Z","2023-11-05T06:20:13.212Z","35.818","-4.2524","36.4184","-2.651286","36.823925","-5.503351","34.794571","-3.038012","35.201839","-5.830046","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061946_20231105T062013_051078_0628C5_C212.zip","7884.363972663879","","","0","S1A_IWDV_0472_0479_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061921_20231105T061948_051078_0628C5_EC5C","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","468","2023-11-05T06:19:48.397894Z","2023-11-05T06:19:21.400Z","SLC","2023-11-05T06:19:21.400Z","2023-11-05T06:19:48.397Z","37.3113","-3.9253","37.911991","-2.292811","38.315788","-5.202429","36.288414","-2.687338","36.693699","-5.532427","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061921_20231105T061948_051078_0628C5_EC5C.zip","7885.406202316284","","","0","S1A_IWDV_0467_0474_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061856_20231105T061923_051078_0628C5_7430","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","463","2023-11-05T06:19:23.564718Z","2023-11-05T06:18:56.575Z","SLC","2023-11-05T06:18:56.575Z","2023-11-05T06:19:23.564Z","38.8047","-3.5944","39.405052","-1.928686","39.807205","-4.899375","37.782879","-2.331523","38.186249","-5.232906","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061856_20231105T061923_051078_0628C5_7430.zip","7885.4039306640625","","","0","S1A_IWDV_0463_0468_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061830_20231105T061858_051078_0628C5_A8E5","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","458","2023-11-05T06:18:58.737710Z","2023-11-05T06:18:30.794Z","SLC","2023-11-05T06:18:30.794Z","2023-11-05T06:18:58.737Z","40.3256","-3.2495","40.954292","-1.538948","41.355225","-4.579168","39.275803","-1.965954","39.677677","-4.928919","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061830_20231105T061858_051078_0628C5_A8E5.zip","8196.321952819824","","","0","S1A_IWDV_0457_0464_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061805_20231105T061832_051078_0628C5_9DEF","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","453","2023-11-05T06:18:32.948700Z","2023-11-05T06:18:05.967Z","SLC","2023-11-05T06:18:05.967Z","2023-11-05T06:18:32.948Z","41.8456","-2.8944","42.444733","-1.150075","42.845089","-4.264152","40.825058","-1.573136","41.225983","-4.606811","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061805_20231105T061832_051078_0628C5_9DEF.zip","7885.514266967773","","","0","S1A_IWDV_0452_0459_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061741_20231105T061808_051078_0628C5_243C","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","448","2023-11-05T06:18:08.121691Z","2023-11-05T06:17:41.158Z","SLC","2023-11-05T06:17:41.158Z","2023-11-05T06:18:08.121Z","43.3336","-2.5241","43.930462","-0.731916","44.332031","-3.933504","42.312977","-1.166926","42.714718","-4.281745","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061741_20231105T061808_051078_0628C5_243C.zip","7885.210062980652","","","0","S1A_IWDV_0447_0454_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061716_20231105T061743_051078_0628C5_18BB","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","443","2023-11-05T06:17:43.309071Z","2023-11-05T06:17:16.331Z","SLC","2023-11-05T06:17:16.331Z","2023-11-05T06:17:43.309Z","44.8225","-2.1582","45.41864","-0.317992","45.820503","-3.606342","43.801418","-0.766355","44.203041","-3.961083","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061716_20231105T061743_051078_0628C5_18BB.zip","7884.541549682617","","","0","S1A_IWDV_0442_0449_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061651_20231105T061718_051078_0628C5_4B0D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","438","2023-11-05T06:17:18.480007Z","2023-11-05T06:16:51.490Z","SLC","2023-11-05T06:16:51.490Z","2023-11-05T06:17:18.480Z","46.3117","-1.7832","46.906685","0.108916","47.309212","-3.27281","45.289917","-0.354252","45.691742","-3.63486","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061651_20231105T061718_051078_0628C5_4B0D.zip","7884.971022605896","","","0","S1A_IWDV_0437_0444_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061625_20231105T061653_051078_0628C5_4426","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","433","2023-11-05T06:16:53.646831Z","2023-11-05T06:16:25.724Z","SLC","2023-11-05T06:16:25.724Z","2023-11-05T06:16:53.646Z","47.8279","-1.3919","48.449188","0.565519","48.852741","-2.920155","46.777843","0.069215","47.180138","-3.303231","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061625_20231105T061653_051078_0628C5_4426.zip","8150.954704284668","","","0","S1A_IWDV_0432_0439_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061600_20231105T061628_051078_0628C5_1FAC","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","428","2023-11-05T06:16:28.001710Z","2023-11-05T06:16:00.903Z","SLC","2023-11-05T06:16:00.903Z","2023-11-05T06:16:28.001Z","49.3389","-0.986","49.933296","1.026568","50.338669","-2.569479","48.312664","0.526219","48.716236","-2.95067","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061600_20231105T061628_051078_0628C5_1FAC.zip","7885.152836799622","","","0","S1A_IWDV_0427_0434_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061536_20231105T061603_051078_0628C5_8717","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","423","2023-11-05T06:16:03.166479Z","2023-11-05T06:15:36.072Z","SLC","2023-11-05T06:15:36.072Z","2023-11-05T06:16:03.166Z","50.8253","-0.5758","51.417164","1.503091","51.824677","-2.211094","49.798222","0.982293","50.203293","-2.602687","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061536_20231105T061603_051078_0628C5_8717.zip","7885.190800666809","","","0","S1A_IWDV_0422_0429_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061511_20231105T061538_051078_0628C5_5F95","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","418","2023-11-05T06:15:38.337415Z","2023-11-05T06:15:11.249Z","SLC","2023-11-05T06:15:11.249Z","2023-11-05T06:15:38.337Z","52.3101","-0.1501","52.899029","2.001376","53.309387","-1.841494","51.282005","1.457597","51.689209","-2.244896","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061511_20231105T061538_051078_0628C5_5F95.zip","7885.954463005066","","","0","S1A_IWDV_0417_0424_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061446_20231105T061513_051078_0628C5_6085","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","413","2023-11-05T06:15:13.514517Z","2023-11-05T06:14:46.422Z","SLC","2023-11-05T06:14:46.422Z","2023-11-05T06:15:13.514Z","53.7937","0.2946","54.379326","2.526077","54.793442","-1.458013","52.763729","1.956045","53.173878","-1.875089","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061446_20231105T061513_051078_0628C5_6085.zip","7885.015398979187","","","0","S1A_IWDV_0412_0419_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061420_20231105T061448_051078_0628C5_0FD1","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","408","2023-11-05T06:14:48.706007Z","2023-11-05T06:14:20.731Z","SLC","2023-11-05T06:14:20.731Z","2023-11-05T06:14:48.706Z","55.3014","0.7674","55.909245","3.098579","56.328205","-1.045646","54.242981","2.478766","54.656864","-1.492687","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061420_20231105T061448_051078_0628C5_0FD1.zip","8183.094055175781","","","0","S1A_IWDV_0407_0414_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061355_20231105T061422_051078_0628C5_B9BE","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","403","2023-11-05T06:14:22.896443Z","2023-11-05T06:13:55.904Z","SLC","2023-11-05T06:13:55.904Z","2023-11-05T06:14:22.896Z","56.8121","1.2635","57.386116","3.681681","57.8106","-0.631431","55.780399","3.049281","56.198921","-1.080943","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061355_20231105T061422_051078_0628C5_B9BE.zip","7883.292455673218","","","0","S1A_IWDV_0402_0409_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061331_20231105T061358_051078_0628C5_2FB4","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","398","2023-11-05T06:13:58.069434Z","2023-11-05T06:13:31.086Z","SLC","2023-11-05T06:13:31.086Z","2023-11-05T06:13:58.069Z","58.2918","1.7755","58.86047","4.300289","59.291599","-0.198319","57.257435","3.629493","57.681396","-0.668262","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061331_20231105T061358_051078_0628C5_2FB4.zip","7883.415525436401","","","0","S1A_IWDV_0397_0404_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061306_20231105T061333_051078_0628C5_D325","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","393","2023-11-05T06:13:33.250647Z","2023-11-05T06:13:06.265Z","SLC","2023-11-05T06:13:06.265Z","2023-11-05T06:13:33.250Z","59.77","2.317","60.332699","4.960013","60.771751","0.256884","58.731976","4.244788","59.162476","-0.236922","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061306_20231105T061333_051078_0628C5_D325.zip","7883.416793823242","","","0","S1A_IWDV_0392_0399_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061241_20231105T061308_051078_0628C5_DA47","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","388","2023-11-05T06:13:08.431861Z","2023-11-05T06:12:41.442Z","SLC","2023-11-05T06:12:41.442Z","2023-11-05T06:13:08.431Z","61.2466","2.8925","61.802528","5.667323","62.250992","0.737837","60.204288","4.900636","60.642593","0.216184","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061241_20231105T061308_051078_0628C5_DA47.zip","7883.6600885391235","","","0","S1A_IWDV_0387_0394_051078_081","","","","","","","","","","",""
